-0.5031000000000001	0.5540097499999987	0.20747055288461544	0.08156250000000001
-0.5134000000000001	0.6670109999999987	0.1925246394230768	0.0846875
-0.5351000000000001	0.8136997499999943	0.1982524038461539	0.09031249999999999
-0.47409999999999997	0.5547297500000035	0.19520552884615397	0.0796875
-0.47509999999999997	0.2709997500000014	0.18695012019230775	0.07765625
-0.4936999999999999	0.5242577500000039	0.19452403846153846	0.08578125
-0.5063	0.213507749999998	0.19652704326923087	0.08765625
-0.47650000000000003	0.5694437499999978	0.18621454326923065	0.0996875
-0.49039999999999995	0.360946000000002	0.19028725961538473	0.09093749999999999
-0.5297000000000001	0.4646977499999956	0.2100468749999999	0.08703125
-0.5148999999999999	0.3586997500000031	0.17858834134615384	0.08843749999999999
-0.5172000000000001	0.41710399999999836	0.20354927884615368	0.08125
-0.5433999999999999	0.5399110000000036	0.19793149038461538	0.07468749999999999
-0.538	0.4823999999999984	0.1972680288461538	0.08578125
-0.5341	0.2854297500000058	0.19933593749999995	0.0796875
-0.5139	0.5529197500000045	0.18420973557692308	0.09203125
-0.49970000000000003	0.502747750000001	0.20426682692307696	0.08296875000000001
-0.5138	0.7769890000000004	0.19542367788461523	0.09156249999999999
-0.5442	0.34165899999999993	0.21080408653846155	0.07984375
-0.5305	0.5712437500000007	0.1779447115384616	0.0953125
-0.5186	0.7181010000000008	0.19256430288461507	0.08968749999999999
-0.5333000000000001	0.5297777499999974	0.19185396634615387	0.081875
-0.47899999999999987	0.5604750000000038	0.18102584134615385	0.0775
-0.5021	0.5058897499999944	0.1983173076923077	0.08375
-0.47309999999999997	0.4789097499999997	0.1776796874999998	0.10625000000000001
-0.5435000000000001	0.517943749999997	0.20143810096153866	0.081875
-0.48640000000000005	0.5358759999999947	0.19191706730769204	0.08953124999999999
-0.5379	0.3915897500000014	0.2006844951923078	0.09109375
-0.5181	0.4373097500000078	0.20187259615384606	0.09046874999999999
-0.4948	0.7320739999999972	0.17699999999999994	0.09125
-0.5007999999999999	0.5609840000000048	0.18250781250000014	0.08328125
-0.48829999999999996	0.3860777500000019	0.19222536057692305	0.0846875
-0.5473000000000001	0.5620677499999935	0.21045793269230761	0.07859375
-0.5282	0.6523690000000002	0.18563762019230778	0.08625000000000001
-0.5017	0.510177750000004	0.1899645432692307	0.0821875
